,model,step,restart,candidate,result,best_f,steps_to_best_f
265,BoBn,65,2,"{'x3': 1.285077175335916, 'x1': 2.2032594484749337, 'x4': 1.9230726084585261, 'x5': 0.9968196693873965, 'x2': 1.5709403023145485}",4.537787437438965,4.537862777709961,3
266,BoBn,66,2,"{'x3': 1.285077432070061, 'x1': 2.2030675456536724, 'x4': 1.9230726419979294, 'x5': 0.9968195262834323, 'x2': 1.5709408757583414}",4.537716865539551,4.537862777709961,3
267,BoBn,67,2,"{'x3': 1.2850772810819782, 'x1': 2.203067278911058, 'x4': 1.923060003008808, 'x5': 0.9968211776909133, 'x2': 1.5709401158656113}",4.53767728805542,4.537862777709961,3
268,BoBn,68,2,"{'x3': 1.2850772710227756, 'x1': 2.2032731641242904, 'x4': 1.9230727985677076, 'x5': 0.9968192633699493, 'x2': 1.5709408008408836}",4.537769794464111,4.537862777709961,3
269,BoBn,69,2,"{'x3': 1.2850772562704156, 'x1': 2.203262125206927, 'x4': 1.9230727699697032, 'x5': 0.9968187781623894, 'x2': 1.5709393114584804}",4.537668228149414,4.537862777709961,3
270,BoBn,70,2,"{'x3': 1.2850772478413723, 'x1': 2.203268660576737, 'x4': 1.923060083374395, 'x5': 0.9968184676347357, 'x2': 1.570940188306812}",4.537491321563721,4.537862777709961,3
271,BoBn,71,2,"{'x3': 1.2850754541315301, 'x1': 2.2030665983627906, 'x4': 1.923072897208926, 'x5': 0.996818212013538, 'x2': 1.570940651258001}",4.537808895111084,4.537862777709961,3
272,BoBn,72,2,"{'x3': 1.2850780736938565, 'x1': 2.2030751878700774, 'x4': 1.9230730440341652, 'x5': 0.996818054063929, 'x2': 1.57093898938932}",4.5376787185668945,4.537862777709961,3
273,BoBn,73,2,"{'x3': 1.285077400347518, 'x1': 2.2030662623976798, 'x4': 1.9230731557067504, 'x5': 0.9968177680541376, 'x2': 1.5709409738532656}",4.537654876708984,4.537862777709961,3
274,BoBn,74,2,"{'x3': 1.2850773720523718, 'x1': 2.2030661220414536, 'x4': 1.9230730581114859, 'x5': 0.9968174628285694, 'x2': 1.5709397695914318}",4.537743091583252,4.537862777709961,3
275,BoBn,75,2,"{'x3': 1.2850774039709798, 'x1': 2.203065960511841, 'x4': 1.9230613290660044, 'x5': 0.9968171831262583, 'x2': 1.5709400831041576}",4.537590503692627,4.537862777709961,3
276,BoBn,76,2,"{'x3': 1.285077757995837, 'x1': 2.203266917203366, 'x4': 1.9230732006066542, 'x5': 0.9968172939169451, 'x2': 1.5709396225243981}",4.537610054016113,4.537862777709961,3
277,BoBn,77,2,"{'x3': 1.285077438353561, 'x1': 2.2032623866638668, 'x4': 1.9230607798669528, 'x5': 0.9968168045103011, 'x2': 1.5709399517500517}",4.537856101989746,4.537862777709961,3
278,BoBn,78,2,"{'x3': 1.285077265137198, 'x1': 2.2030654493897535, 'x4': 1.9230631395903728, 'x5': 0.9968165584779453, 'x2': 1.5709402029687616}",4.537617206573486,4.537862777709961,3
279,BoBn,79,2,"{'x3': 1.2850773925691188, 'x1': 2.203065505473766, 'x4': 1.9230603278987648, 'x5': 0.9968161713301297, 'x2': 1.5709399530703139}",4.537744045257568,4.537862777709961,3
280,BoBn,80,2,"{'x3': 1.2850776353374993, 'x1': 2.2032616515021664, 'x4': 1.9230614124825116, 'x5': 0.9968162352189178, 'x2': 1.5709390881460776}",4.53769588470459,4.537862777709961,3
281,BoBn,81,2,"{'x3': 1.285077400654418, 'x1': 2.2030649387440193, 'x4': 1.9230733403421347, 'x5': 0.996815740904553, 'x2': 1.5709396285465267}",4.53765344619751,4.537862777709961,3
282,BoBn,82,2,"{'x3': 1.2850774682533246, 'x1': 2.2031946200297683, 'x4': 1.9230735546712703, 'x5': 0.9968154953312, 'x2': 1.5709394277659716}",4.537672519683838,4.537862777709961,3
283,BoBn,83,2,"{'x3': 1.2850774740749407, 'x1': 2.203258279972451, 'x4': 1.923073352919073, 'x5': 0.9968153730390201, 'x2': 1.5709395994284547}",4.537738800048828,4.537862777709961,3
284,BoBn,84,2,"{'x3': 1.2850777715743729, 'x1': 2.203260300207346, 'x4': 1.9230589908268696, 'x5': 0.9968153207761877, 'x2': 1.5709392582013924}",4.5378313064575195,4.537862777709961,3
285,BoBn,85,2,"{'x3': 1.2850775709681357, 'x1': 2.2030644187072648, 'x4': 1.9230736230968741, 'x5': 0.9968149874706088, 'x2': 1.570939173234389}",4.537785530090332,4.537862777709961,3
286,BoBn,86,2,"{'x3': 1.2850773285272847, 'x1': 2.203263016860414, 'x4': 1.9230593082395733, 'x5': 0.9968142697723589, 'x2': 1.5709393609298246}",4.537549018859863,4.537862777709961,3
287,BoBn,87,2,"{'x3': 1.285077689258947, 'x1': 2.2030640309655607, 'x4': 1.923059446058597, 'x5': 0.9968144964833034, 'x2': 1.570938819508414}",4.537726402282715,4.537862777709961,3
288,BoBn,88,2,"{'x3': 1.2850777173384038, 'x1': 2.203257461678514, 'x4': 1.9230739574967826, 'x5': 0.9968135484808488, 'x2': 1.5709349770727838}",4.537600517272949,4.537862777709961,3
289,BoBn,89,2,"{'x3': 1.2850791057611848, 'x1': 2.2032627289998157, 'x4': 1.9230738691554214, 'x5': 0.9968142682103175, 'x2': 1.5709386250443969}",4.537689208984375,4.537862777709961,3
290,BoBn,90,2,"{'x3': 1.285077863520604, 'x1': 2.203063582751415, 'x4': 1.9230737395806576, 'x5': 0.9968138148731964, 'x2': 1.570939103861697}",4.537730693817139,4.537862777709961,3
291,BoBn,91,2,"{'x3': 1.2850781150388346, 'x1': 2.2030633794350365, 'x4': 1.9230739655262352, 'x5': 0.9968136133114304, 'x2': 1.570939156388745}",4.5375776290893555,4.537862777709961,3
292,BoBn,92,2,"{'x3': 1.2850777089543837, 'x1': 2.20326369548255, 'x4': 1.9230619550371537, 'x5': 0.9968135191602427, 'x2': 1.570939415038827}",4.537720203399658,4.537862777709961,3
293,BoBn,93,2,"{'x3': 1.2850778120891098, 'x1': 2.2030630056483353, 'x4': 1.9230739897520401, 'x5': 0.9968133980202374, 'x2': 1.5709384108477917}",4.537552356719971,4.537862777709961,3
294,BoBn,94,2,"{'x3': 1.285077807724426, 'x1': 2.203263667925308, 'x4': 1.9230615911665494, 'x5': 0.9968127670737713, 'x2': 1.5709375959190655}",4.537513732910156,4.537862777709961,3
295,BoBn,95,2,"{'x3': 1.2850777586508544, 'x1': 2.2030627883484533, 'x4': 1.9230739031231716, 'x5': 0.996812815653186, 'x2': 1.5709381488265812}",4.537689685821533,4.537862777709961,3
296,BoBn,96,2,"{'x3': 1.2850778434801438, 'x1': 2.2030662019121383, 'x4': 1.9230738685922077, 'x5': 0.9968124295803059, 'x2': 1.5709383755814768}",4.537635326385498,4.537862777709961,3
297,BoBn,97,2,"{'x3': 1.2850777975650587, 'x1': 2.2030580040087515, 'x4': 1.923063222827053, 'x5': 0.9968122590474598, 'x2': 1.5709384271020126}",4.537704944610596,4.537862777709961,3
298,BoBn,98,2,"{'x3': 1.2850778758771686, 'x1': 2.203259655520692, 'x4': 1.9230742392610307, 'x5': 0.9968120198154335, 'x2': 1.570938533097135}",4.537835121154785,4.537862777709961,3
299,BoBn,99,2,"{'x3': 1.2850777949966918, 'x1': 2.203045635281723, 'x4': 1.9230741927301798, 'x5': 0.9968117846808037, 'x2': 1.570939248081469}",4.537734508514404,4.537862777709961,3
300,BoTorch,0,0,"[2.559094086296371, 1.7852540944313111, 0.7786279589022227, 0.7813620246990419, 1.8326413808444415]",0.15904218850519164,1.366602463252803,0
301,BoTorch,1,0,"[1.5868229781442682, 2.0648978383003365, 1.3401654002023495, 2.172084374055493, 0.16405569767544503]",0.7912322982238488,1.366602463252803,0
302,BoTorch,2,0,"[2.9043509247673716, 1.6277803933066777, 1.2486669640465848, 0.2737742427057019, 2.5465818888626406]",1.7632176388672087,1.7632176388672087,2
303,BoTorch,3,0,"[3.076581447676971, 1.8162092601259558, 1.3664877621954008, 0.5291446128617089, 2.639561106298803]",1.113923971266936,1.7632176388672087,2
304,BoTorch,4,0,"[2.7461509487854925, 1.2917794697370144, 1.0769906794441668, 0.0, 2.5409298263918956]",0.16119883138957422,1.7632176388672087,2
305,BoTorch,5,0,"[3.1415927410125732, 2.4279271994951763, 1.738305875452202, 0.15678683487583644, 2.6719555487266233]",0.11412049579939557,1.7632176388672087,2
306,BoTorch,6,0,"[2.857414890593521, 1.6366590814422497, 1.5874932496737824, 0.22980384942664625, 2.68653314463099]",0.8681571511666898,1.7632176388672087,2
307,BoTorch,7,0,"[2.0610284578792233, 1.6723339555585495, 0.3785934333572421, 2.0159122143770314, 0.12589091355602158]",1.28229829497424,1.7632176388672087,2
308,BoTorch,8,0,"[2.9576847885932858, 1.6757467320469934, 0.8602115241778795, 1.9655973119481922, 0.0]",1.218882304732245,1.7632176388672087,2
309,BoTorch,9,0,"[2.5245848588542517, 1.631725760298608, 0.6844684453703646, 2.4924891556886615, 0.5656758988806055]",1.506692550504696,1.7632176388672087,2
310,BoTorch,10,0,"[2.7439960667172425, 1.8085501180441725, 0.2575151556320715, 2.708900669127863, 0.2758160542436977]",0.0629158588519481,1.7632176388672087,2
311,BoTorch,11,0,"[2.5913754249874756, 1.4125548003921113, 1.034394161578604, 2.1132596202221485, 0.8371234813308162]",0.5345017920705253,1.7632176388672087,2
312,BoTorch,12,0,"[2.1382662958785232, 1.6526218047008023, 0.5432337934936241, 1.315747192014612, 0.0]",1.5015719034647106,1.7632176388672087,2
313,BoTorch,13,0,"[1.4793686080398092, 1.486913055794666, 0.5283407891832145, 1.3973341119779215, 0.0]",0.7625848644652251,1.7632176388672087,2
314,BoTorch,14,0,"[2.6775069719108067, 2.0280366478190155, 0.8345794987765556, 1.0525142913736214, 0.0]",0.6728819873603115,1.7632176388672087,2
315,BoTorch,15,0,"[2.901857183319062, 2.557174586096954, 1.2053319271271579, 0.9534565950369378, 1.8603301671734696]",0.8299125822928238,1.7632176388672087,2
316,BoTorch,16,0,"[2.6078391148785203, 0.7834253884750177, 0.4286752772639409, 1.5144689089818566, 0.0]",0.0116707806927126,1.7632176388672087,2
317,BoTorch,17,0,"[2.077492215342884, 1.6556837730083702, 1.3121312395864704, 1.8625998246104314, 0.0]",2.6374110851846613,2.6374110851846613,17
318,BoTorch,18,0,"[1.9357305150608548, 1.6371034389287742, 1.5253833017212532, 1.8738961727822683, 0.11430840874527413]",1.586096211137809,2.6374110851846613,17
319,BoTorch,19,0,"[2.403729760418939, 1.6545992547951909, 1.7867906288647333, 1.495606371837715, 0.0]",1.0644852207591695,2.6374110851846613,17
320,BoTorch,20,0,"[1.152729955837335, 0.1292465951902233, 1.0352324744632257, 2.929413589703649, 1.4048886785740844]",0.23724153942184992,2.6374110851846613,17
321,BoTorch,21,0,"[0.7873039842789253, 2.991379032788779, 1.8149655268517773, 2.8173379959466507, 2.794532702888639]",9.098701123708929e-05,2.6374110851846613,17
322,BoTorch,22,0,"[2.3137190616912418, 0.7755325434064642, 1.7204523704552022, 0.6881239786394855, 1.5772393106027438]",0.6182228243698725,2.6374110851846613,17
323,BoTorch,23,0,"[1.783135670387641, 2.395268411172488, 0.24626045631472193, 0.7508056956945186, 1.1683263248712694]",0.05558600337186854,2.6374110851846613,17
324,BoTorch,24,0,"[3.12332068010802, 1.8887778037575997, 2.8973070486096453, 0.7735099537754919, 1.8415470094911768]",0.19622606165061884,2.6374110851846613,17
325,BoTorch,25,0,"[2.7461976570635507, 0.5517342263721869, 0.803999856239308, 2.4771141244581507, 2.8678583049718167]",0.6063529851572635,2.6374110851846613,17
326,BoTorch,26,0,"[3.139788325138342, 0.9174116267420407, 1.5621732669423183, 0.6775226469736151, 1.1042114542283288]",0.22196364725644602,2.6374110851846613,17
327,BoTorch,27,0,"[1.6948919695535114, 1.4866430969915523, 0.3114194613591059, 1.5631915457289092, 0.9572645650515643]",1.4909692254215747,2.6374110851846613,17
328,BoTorch,28,0,"[1.1546259796442393, 2.611559968682642, 1.0996021298517777, 2.0275132457518485, 2.1673759305259366]",0.5171511133120946,2.6374110851846613,17
329,BoTorch,29,0,"[1.2506506376715554, 1.575284205384646, 2.9861923443694893, 1.6196792352797629, 2.1410882779167704]",1.031913360205118,2.6374110851846613,17
330,BoTorch,30,0,"[1.2986015329016831, 1.7042310310970687, 2.441836000286728, 2.709615031249527, 1.4613188315552794]",0.45228008151244853,2.6374110851846613,17
331,BoTorch,31,0,"[1.0093128276846486, 1.263214348184416, 0.8134183220525815, 0.8857885683833444, 0.7987988838874949]",0.088600871017486,2.6374110851846613,17
332,BoTorch,32,0,"[1.1042662346602494, 1.3841528645986267, 3.080336766402252, 2.628370217433317, 1.9649081300154136]",0.27905141457666327,2.6374110851846613,17
333,BoTorch,33,0,"[1.301137349319178, 2.227105317893864, 1.617495379406917, 1.679894882001589, 2.0380293507338854]",8.235165955825401e-06,2.6374110851846613,17
334,BoTorch,34,0,"[0.9396773838940597, 1.3403958015922868, 0.0720834383075053, 1.1570062761622357, 2.5882932800270986]",1.08325998505646,2.6374110851846613,17
335,BoTorch,35,0,"[1.4760845878648898, 1.9321287021771094, 1.2796999168875434, 1.5927610942192494, 2.234647913060254]",1.6796922189120274,2.6374110851846613,17
336,BoTorch,36,0,"[1.195441804808659, 2.1923339485592006, 0.09110614005443551, 1.2552032417867587, 2.9842299567449904]",0.28890592981716257,2.6374110851846613,17
337,BoTorch,37,0,"[1.9223598879549553, 0.36957857874957645, 2.9089508615794832, 2.540802574949972, 0.7604864510233589]",0.4783639629413277,2.6374110851846613,17
338,BoTorch,38,0,"[2.2172124160309368, 1.7986128115947975, 1.270844616033736, 2.088448253200811, 2.584440998222618]",1.9619735981312971,2.6374110851846613,17
339,BoTorch,39,0,"[1.2540264821543945, 3.086783235057214, 2.4473564710301074, 0.8935437986984729, 0.04178633967439338]",0.030432294006717858,2.6374110851846613,17
340,BoTorch,40,0,"[1.9806823606343749, 0.5783659309906453, 3.0629262969761317, 1.4950687153868325, 2.1833170011048084]",0.7163341907207215,2.6374110851846613,17
341,BoTorch,41,0,"[2.4669501497192647, 0.1751965549033907, 0.5148802087660542, 0.5469369287205639, 1.0671674181875923]",0.6436339195007452,2.6374110851846613,17
342,BoTorch,42,0,"[2.7812085763145236, 0.23473216706298206, 0.544382626869705, 0.8022458495976548, 3.056791280663076]",0.0015957166967694718,2.6374110851846613,17
343,BoTorch,43,0,"[1.4707119449975337, 1.9023855404159629, 2.6345591042432224, 1.6459363275294026, 2.7168904536796656]",0.003476360797496273,2.6374110851846613,17
344,BoTorch,44,0,"[2.0554457518813547, 1.694297495279858, 1.2979062726712356, 1.746320053200114, 0.7468859713006436]",1.9920641013174785,2.6374110851846613,17
345,BoTorch,45,0,"[2.3149035525381527, 1.70242056827724, 1.2821940541983181, 2.3859697763065344, 0.0]",2.0475863421034717,2.6374110851846613,17
346,BoTorch,46,0,"[2.5763485416436733, 1.6504353940367935, 1.316481110580646, 1.37557097790578, 0.0]",1.6885332664413994,2.6374110851846613,17
347,BoTorch,47,0,"[1.4388417912270788, 1.6809723024705407, 1.252027173488148, 2.0716756313105407, 0.06916438608990173]",1.4888312430763102,2.6374110851846613,17
348,BoTorch,48,0,"[2.288996789677255, 1.6552087457680098, 1.357799273452005, 2.2859847309131993, 1.3748447452696728]",2.1020651512987554,2.6374110851846613,17
349,BoTorch,49,0,"[0.8599403968582731, 2.6528903548149096, 1.2296697936885104, 1.1965834280736176, 0.8122892096633849]",1.6062361517808292,2.6374110851846613,17
350,BoTorch,50,0,"[2.4315499152146347, 1.7876580950679513, 1.3646310447776586, 2.006980916295491, 0.9203510947510442]",1.617741926633148,2.6374110851846613,17
351,BoTorch,51,0,"[1.801403866668662, 1.6417110107621562, 1.3469156489303327, 1.4449929397323917, 2.2153893322665974]",2.3887557282570513,2.6374110851846613,17
352,BoTorch,52,0,"[1.981036841017136, 1.583480808983079, 1.3503167819594517, 1.5582218410959126, 1.4240300961031698]",2.0425021923074738,2.6374110851846613,17
353,BoTorch,53,0,"[1.6069066086966313, 1.667839346743284, 1.3372899636952649, 2.087941976551887, 2.545058008009134]",1.476797915531743,2.6374110851846613,17
354,BoTorch,54,0,"[1.856182525173037, 1.7081742274391205, 1.3279550875425665, 0.8601410025846735, 1.577177025108686]",1.3894336174322526,2.6374110851846613,17
355,BoTorch,55,0,"[2.753464645936307, 1.5957758822168864, 1.3401599341116892, 1.6734431903494504, 2.5976149235672747]",2.030979036073425,2.6374110851846613,17
356,BoTorch,56,0,"[2.5917697575083505, 1.550987764458951, 1.3643933493187599, 2.1472671396096974, 0.42485456559695367]",1.6378437885199322,2.6374110851846613,17
357,BoTorch,57,0,"[2.4135697876328215, 1.6727139715422332, 1.2256067760160478, 1.7725324645142668, 1.772657832747143]",2.1366374547924427,2.6374110851846613,17
358,BoTorch,58,0,"[2.3178900836760716, 1.6821854170978068, 1.288670538128218, 1.4139678047583564, 3.1415927410125732]",2.1429517004514587,2.6374110851846613,17
359,BoTorch,59,0,"[1.7681921812297985, 0.08375670274493485, 1.869264494864118, 0.7848870328845148, 1.625069497532956]",0.09603302258496944,2.6374110851846613,17
360,BoTorch,60,0,"[1.7690560694896795, 2.045024422461348, 0.16246648426776256, 0.7336321517096012, 0.7018360359889841]",0.03027570090809326,2.6374110851846613,17
361,BoTorch,61,0,"[2.3364022183062505, 1.675025058110044, 1.4297904199076386, 1.5964664002786013, 2.576228791357395]",1.4689155538714045,2.6374110851846613,17
362,BoTorch,62,0,"[2.3067235159783084, 0.1219969552290312, 1.1804794498587412, 1.0335502853979184, 1.504321218991067]",1.7032388522575626,2.6374110851846613,17
363,BoTorch,63,0,"[1.0557365826893328, 1.5410320842074876, 2.150247807222808, 0.5921848193987733, 2.3594040898587174]",1.3068380667383401,2.6374110851846613,17
364,BoTorch,64,0,"[3.1095886128149726, 1.7174846621968167, 1.2019046511894684, 1.8987209181156302, 3.1415927410125732]",1.8399305511655857,2.6374110851846613,17
365,BoTorch,65,0,"[2.9973944340235152, 1.7769947445372354, 1.1751533099259694, 2.27945393922766, 0.8534929046447021]",0.7504755527432282,2.6374110851846613,17
366,BoTorch,66,0,"[2.2927131871791637, 0.10914254533071377, 1.9050657995169518, 0.1434860784095171, 0.5350987290426157]",0.6755784558503517,2.6374110851846613,17
367,BoTorch,67,0,"[2.214453109219268, 1.5780139219365548, 1.2549581317983305, 1.6608671162603812, 2.6067639751652543]",3.0728070056244396,3.0728070056244396,67
368,BoTorch,68,0,"[2.1950346851033786, 1.5121030581688577, 1.2336832343352049, 1.7414145239543353, 3.1122642574393766]",2.496317233848464,3.0728070056244396,67
369,BoTorch,69,0,"[2.2859427960693925, 1.4828629553024397, 1.2646842868498631, 2.108084095727748, 2.3979685311039867]",2.3712176753421343,3.0728070056244396,67
370,BoTorch,70,0,"[0.23416110819734048, 0.28409790892366393, 0.14930630400151634, 2.7470947126030474, 2.548315083742306]",0.004985420532866814,3.0728070056244396,67
371,BoTorch,71,0,"[0.6270547162688167, 3.0257262465695725, 2.2879276426117165, 2.582396751551798, 2.4188111583289427]",0.3350684105239869,3.0728070056244396,67
372,BoTorch,72,0,"[2.102605839960644, 1.5457366354998967, 1.2488732356151997, 1.4473545537638572, 2.4645031171446212]",2.5219389865394266,3.0728070056244396,67
373,BoTorch,73,0,"[0.4937136122176433, 0.8313234947959891, 0.23062331867861996, 1.4455432345707941, 2.933742373198168]",0.02805659020048618,3.0728070056244396,67
374,BoTorch,74,0,"[1.6683981742262233, 1.596774522306318, 2.755805731694354, 2.694062125512937, 1.6505312275332906]",1.219526064598736,3.0728070056244396,67
375,BoTorch,75,0,"[1.1814141521331378, 2.173637644325691, 1.8718037315841773, 1.1775322111266928, 1.9032608657697059]",0.6307778833420398,3.0728070056244396,67
376,BoTorch,76,0,"[2.7935993230922227, 1.1975141248782017, 1.6365111235152685, 1.038145949045065, 0.6848093982416747]",0.5882211866840622,3.0728070056244396,67
377,BoTorch,77,0,"[1.655620547048351, 0.512850035367548, 0.6698955887666502, 0.9244722898663305, 1.6109916872467733]",0.10258903819734881,3.0728070056244396,67
378,BoTorch,78,0,"[1.8929847349502338, 0.5575594288116303, 2.5710727588155127, 2.226793110686207, 0.7747012080005888]",0.15269006592035206,3.0728070056244396,67
379,BoTorch,79,0,"[1.9614787167965049, 1.6386473075291932, 1.162134192899737, 1.791307795536612, 2.911151725132646]",1.523815690611574,3.0728070056244396,67
380,BoTorch,80,0,"[2.36615371945432, 1.4633395457120901, 1.2931615279628705, 1.3387743059209547, 3.046839637018587]",2.050721484792089,3.0728070056244396,67
381,BoTorch,81,0,"[1.0566050528087656, 3.0339816222573948, 0.5939986827982235, 1.8236839541604433, 2.297880213978921]",0.12083184264948636,3.0728070056244396,67
382,BoTorch,82,0,"[2.5147443576412343, 1.3309650326376243, 2.0244872522857293, 1.9663674464309788, 2.2839353566173184]",0.8902100948585879,3.0728070056244396,67
383,BoTorch,83,0,"[2.573429589267338, 1.5568539687892242, 1.2711753536206751, 2.611270884979505, 3.1415927410125732]",1.9665133712128045,3.0728070056244396,67
384,BoTorch,84,0,"[2.7114847342336166, 0.8905908516599204, 2.9228658958922926, 0.6034575982975143, 0.6994779260871953]",0.08576452912196818,3.0728070056244396,67
385,BoTorch,85,0,"[3.0482130857595546, 2.3452267279944703, 2.1865886273007806, 1.6925843888435865, 3.141362948760124]",0.6578834735197873,3.0728070056244396,67
386,BoTorch,86,0,"[0.15685593287822708, 1.1173972501908558, 0.7570084714490555, 2.8753138184741966, 1.5776069653329838]",0.029673159215623517,3.0728070056244396,67
387,BoTorch,87,0,"[2.287114801416714, 1.3848436720898971, 0.6567522671688186, 0.13641186281176387, 0.5993051344723233]",0.9715925635295857,3.0728070056244396,67
388,BoTorch,88,0,"[2.497544890747231, 0.48536160201048784, 2.4341692238528054, 0.4963809215674342, 0.5750877245889696]",0.102059912533464,3.0728070056244396,67
389,BoTorch,89,0,"[0.8278848033507158, 1.265526648268196, 2.324282641292108, 0.2354340810286193, 1.9348266538098413]",0.1313556726719501,3.0728070056244396,67
390,BoTorch,90,0,"[1.5185047953314879, 2.447394702932255, 1.315475784320107, 2.6333837811964522, 1.3258499277277813]",0.9054905192939524,3.0728070056244396,67
391,BoTorch,91,0,"[1.1307396135022552, 2.265809707484049, 2.3420535591138094, 1.5410555757466582, 1.6738905891258982]",0.5603553550208964,3.0728070056244396,67
392,BoTorch,92,0,"[2.712479895988076, 0.39303322019933806, 0.1171217513358469, 1.2124774277990613, 2.640064536188329]",0.8110217555822752,3.0728070056244396,67
393,BoTorch,93,0,"[2.4219635040330845, 1.2631354354551882, 0.9359503688423565, 0.7821274075496809, 2.8013744022804032]",0.30977538037259933,3.0728070056244396,67
394,BoTorch,94,0,"[2.8882809579170035, 0.00990567606395043, 1.232221787054576, 3.0227333004237833, 2.893099061190129]",0.8164480117304608,3.0728070056244396,67
395,BoTorch,95,0,"[0.015091916830295427, 1.4162734409290734, 1.9259794516707462, 2.9391195540375326, 2.8414538149440807]",0.6124689295344291,3.0728070056244396,67
396,BoTorch,96,0,"[2.7508412693149973, 1.9633503621362103, 0.7140949738440738, 2.43626109728594, 2.4009187217506875]",0.2649993740689129,3.0728070056244396,67
397,BoTorch,97,0,"[2.6972957129119535, 0.4494621589584935, 1.1267138237570729, 0.7147239291572316, 2.5253425001456034]",0.24362976954730678,3.0728070056244396,67
398,BoTorch,98,0,"[1.0612646167193929, 0.9191008465918327, 0.9146622886474265, 2.7992394780928342, 1.632301711213503]",0.09982145347864857,3.0728070056244396,67
399,BoTorch,99,0,"[0.4040537042391079, 0.06682918940359883, 2.7551524802370597, 3.130690004326444, 2.5874973296847092]",0.16958202518738463,3.0728070056244396,67
400,BoTorch,0,1,"[2.5591714823719434, 1.7852386302410528, 0.7787607301449251, 0.781203106515245, 1.8328933279626831]",0.15873403053818147,1.366602463252803,0
401,BoTorch,1,1,"[1.5878230697520304, 2.0643370980331452, 1.3389709263176879, 2.171384427231622, 0.16395137304645158]",0.7981233235083582,1.366602463252803,0
402,BoTorch,2,1,"[2.901437027463515, 1.627189405100719, 1.2450507374329935, 0.27884231134949355, 2.538587455213708]",1.748960422695879,1.748960422695879,2
403,BoTorch,3,1,"[3.0688616097219756, 1.8302442710918638, 1.3640749647138515, 0.5337332218150186, 2.6330210685320634]",1.1522398427926386,1.748960422695879,2
404,BoTorch,4,1,"[2.7650069033144913, 1.301558328377276, 1.0881382805237494, 0.0, 2.527812035510305]",0.1967639810052389,1.748960422695879,2
405,BoTorch,5,1,"[3.1044452059005407, 2.4036073155907722, 1.7177598246009218, 0.21695655246669518, 2.6922225568982827]",0.020211008334111272,1.748960422695879,2
406,BoTorch,6,1,"[2.850017596594422, 1.6459827077250224, 1.5760776888002508, 0.2893631470108888, 2.676229344557373]",0.870756529676295,1.748960422695879,2
407,BoTorch,7,1,"[3.1415927410125732, 1.6749123546300202, 0.7021378580721594, 0.6570838748056432, 2.9348199786230476]",0.6546084944931624,1.748960422695879,2
408,BoTorch,8,1,"[3.1415927410125732, 1.5751802247838904, 1.8779057368809144, 0.9136412895184889, 2.252525987272849]",1.526193215827116,1.748960422695879,2
409,BoTorch,9,1,"[3.1415927410125732, 1.630942390195764, 1.4700952711277093, 1.1184025568829596, 2.419652548839505]",1.832602223915322,1.832602223915322,9
410,BoTorch,10,1,"[3.1415927410125732, 1.6662978789296132, 1.2540308783780618, 0.8169652497762273, 2.4111730019947073]",1.5823161860491426,1.832602223915322,9
411,BoTorch,11,1,"[2.8255286349784945, 1.650969309818802, 1.614366440627753, 1.337123694131552, 2.4221200358152246]",0.763991807502555,1.832602223915322,9
412,BoTorch,12,1,"[2.0903885532901314, 1.7384400484298352, 0.43153460124307785, 1.8484881550356755, 0.4718780277354894]",1.1547861862004896,1.832602223915322,9
413,BoTorch,13,1,"[3.1415927410125732, 1.674580783135126, 1.5844809523838934, 0.4238324995377176, 2.3168552091524286]",0.630320440019914,1.832602223915322,9
414,BoTorch,14,1,"[3.1415927410125732, 1.2467838986420074, 1.3196155141895831, 1.1579860821251184, 2.4517572677122295]",1.6756672355216913,1.832602223915322,9
415,BoTorch,15,1,"[3.1415927410125732, 1.0960891968694353, 1.391426127732801, 0.9283409741204762, 2.4747913300454507]",0.5279574955703158,1.832602223915322,9
416,BoTorch,16,1,"[3.1415927410125732, 1.5240557907217713, 0.8568539346839993, 1.5737513044958547, 2.4250518611436367]",0.9176959243366944,1.832602223915322,9
417,BoTorch,17,1,"[3.1415927410125732, 1.4992330617469527, 2.1359772264374777, 1.266135616934828, 2.7238795401550258]",1.1476269051104404,1.832602223915322,9
418,BoTorch,18,1,"[3.1415927410125732, 1.4347036304687726, 2.1372486428234905, 1.5281147029815247, 1.9842858928235452]",0.7397758604126776,1.832602223915322,9
419,BoTorch,19,1,"[3.0343453854656857, 1.669404496641695, 0.8541375057791317, 1.7253486823516242, 0.0]",0.6562892899243591,1.832602223915322,9
420,BoTorch,20,1,"[1.0461800071197551, 1.6246983452842938, 0.2716269354339763, 2.268941160404847, 0.5753826843878468]",0.8851355729409799,1.832602223915322,9
421,BoTorch,21,1,"[0.7475638457339606, 2.9867212360832407, 0.7364769949507599, 0.31667659221170874, 1.81534296850424]",0.04935207499834836,1.832602223915322,9
422,BoTorch,22,1,"[0.7429221060177071, 0.7448253244559255, 1.6850278901033844, 1.285097110446789, 0.13819434369170436]",0.04912450277282499,1.832602223915322,9
423,BoTorch,23,1,"[2.1301174331272783, 1.7995258517722514, 1.4567838242239959, 2.310601925399083, 0.8141771439274317]",0.9611106993362327,1.832602223915322,9
424,BoTorch,24,1,"[1.095421832546436, 1.3093429740875762, 0.9910833230682059, 2.869090828117078, 0.4611675168936391]",0.11636432056725086,1.832602223915322,9
